6794,1000
9047,1000
7188,1000
9378,1000
9878,1000
1122,1000
4756,1000
1789,113
6567,1000
871,1000
7291,1000
4689,1000
8331,1000
5022,1000
6964,1000
4739,1000
371,1000
2016,1000
8221,1000
7796,1000
6041,377
2001,1000
9153,1000
3160,1000
1603,1000
4734,1000
9718,1000
5975,1000
7401,1000
1459,1000
2807,1000
68,1000
5764,1000
144,895
2180,1000
764,1000
2183,1000
7357,1000
1561,1000
417,1000
691,1000
8763,1000
4908,1000
6184,1000
1669,1000
5549,1000
6795,1000
6800,1000
9651,552
3831,916
5046,1000
8965,1000
8247,1000
8646,732
5016,1000
8835,1000
842,1000
2352,1000
6780,205
7726,1000
5893,1000
8141,1000
8254,1000
1969,1000
996,381
3222,1000
175,1000
7557,491
732,1000
8093,1000
5789,314
7381,1000
7983,533
9229,1000
4099,1000
6769,1000
6941,835
6515,1000
5516,1000
1119,1000
3229,1000
2302,1000
478,1000
3048,1000
3804,1000
4483,1000
6628,1000
5586,1000
3590,1000
8164,1000
2652,1000
1177,1000
1507,1000
5714,1000
6403,417
2404,1000
4723,1000
9152,1000
590,1000
7382,1000
845,1000
5562,1000
10,1000
7633,1000
9011,584
5990,1000
7430,1000
770,1000
6587,1000
7097,1000
7631,1000
3449,1000
6506,1000
2189,1000
5660,1000
2039,1000
2162,1000
1058,1000
316,1000
925,1000
1038,777
8931,1000
5245,1000
4178,1000
4426,1000
3514,1000
830,1000
1605,1000
5512,1000
9351,1000
9063,1000
9364,1000
7169,1000
620,1000
1543,1000
8477,295
1753,1000
540,1000
4766,893
1251,1000
8534,1000
7862,1000
8556,406
7428,1000
6754,1000
1565,1000
4570,1000
6664,1000
2094,1000
4074,1000
6088,1000
7483,1000
5178,1000
1956,1000
3606,1000
3311,1000
3091,1000
8878,1000
9863,1000
2156,1000
9340,1000
8545,1000
5139,263
5834,1000
1536,1000
3820,1000
1388,1000
7873,1000
8823,1000
5994,1000
6035,1000
5550,1000
4503,391
9075,1000
5692,1000
1816,1000
1420,1000
4581,1000
9551,1000
9156,1000
2331,1000
8932,1000
3168,1000
246,1000
9251,1000
2319,1000
2385,1000
1129,232
5270,1000
7765,1000
9975,1000
689,1000
5127,1000
9240,1000
8426,1000
6158,1000
2339,751
945,1000
1457,1000
3364,1000
245,1000
7701,1000
5070,798
9737,1000
2773,1000
694,1000
2885,1000
495,1000
2593,1000
7629,1000
7475,1000
483,1000
8159,1000
726,1000
2764,1000
2084,1000
2833,1000
1180,1000
3525,372
1688,1000
4218,1000
8600,1000
9620,1000
2795,1000
8128,1000
20,1000
6901,1000
5674,1000
7298,1000
3636,1000
9486,1000
7615,1000
684,1000
9863,1000
7461,1000
3086,746
4345,1000
4074,1000
8736,1000
4159,1000
4232,1000
5949,1000
9118,1000
348,1000
8658,1000
1483,1000
6996,1000
8222,1000
2907,470
5780,1000
1802,1000
3315,1000
1447,1000
1197,1000
9239,1000
884,1000
6543,1000
2779,1000
3066,1000
8452,1000
1316,1000
5996,309
3051,1000
3946,1000
9443,1000
7223,1000
9938,1000
7443,1000
4010,1000
3028,1000
9990,404
6929,1000
6010,1000
5326,1000
2552,1000
7193,1000
8397,1000
4616,1000
5504,1000
1772,322
6634,904
8366,67
3128,1000
7540,1000
5030,1000
5070,798
2953,1000
2482,1000
445,1000
7191,1000
563,593
69,889
5858,1000
1825,1000
2785,704
2493,1000
8771,1000
7837,1000
2059,1000
9552,1000
353,1000
5534,1000
909,1000
5277,1000
6702,1000
4855,1000
8681,1000
3728,1000
2968,1000
6007,1000
1609,164
8198,1000
277,1000
35,1000
711,1000
4625,1000
1295,1000
2195,1000
9632,1000
238,1000
82,1000
1776,1000
326,1000
4836,1000
8947,1000
3547,1000
7462,1000
1280,1000
4484,572
4770,1000
682,1000
5967,1000
213,1000
9263,1000
6671,1000
795,1000
6957,1000
6945,1000
1241,23
8634,1000
4522,1000
5695,1000
5077,1000
8083,1000
3045,1000
4122,1000
591,1000
4643,1000
4825,1000
5938,1000
9062,1000
4687,1000
341,1000
60,1000
4429,1000
8571,1000
1328,1000
4355,1000
3379,1000
3450,1000
877,1000
5469,1000
6565,1000
9207,1000
8688,1000
6047,1000
9971,1000
4659,1000
3135,1000
1779,520
5104,1000
2095,334
700,1000
6184,1000
429,1000
7133,1000
3250,1000
1115,1000
7177,1000
5330,1000
9533,1000
9365,1000
242,1000
5951,1000
5215,1000
8885,1000
2239,1000
3056,1000
305,1000
528,1000
4977,1000
7268,1000
1351,1000
9622,721
2230,1000
3295,1000
4663,649
7414,1000
1648,1000
1468,1000
3467,1000
2853,1000
2438,1000
3031,1000
2933,1000
1371,1000
5866,1000
3402,1000
2147,1000
8206,1000
4939,1000
1462,1000
2051,943
6931,1000
9691,1000
4804,1000
1640,1000
3938,1000
5956,1000
7116,105
1437,347
3578,1000
6982,1000
6118,1000
6713,1000
2997,1000
4100,1000
992,1000
3588,1000
1821,1000
7296,1000
2640,1000
8058,1000
2511,1000
2708,212
9098,1000
910,1000
7615,1000
6034,1000
2835,1000
96,1000
4204,1000
8414,1000
3782,1000
2802,1000
8325,1000
2075,1000
8839,1000
6727,1000
5916,1000
8915,1000
7239,1000
8540,1000
1946,1000
9500,826
2968,1000
2412,1000
1907,1000
3127,1000
1026,1000
863,1000
1884,1000
8954,1000
245,1000
7187,1000
5338,1000
4816,1000
6687,1000
878,1000
9900,1000
335,1000
3728,1000
402,510
8460,1000
3275,1000
4540,1000
3234,1000
7394,1000
4041,1000
6304,1000
1156,1000
1594,1000
6214,1000
2489,1000
1992,1000
8231,1000
2921,1000
4210,1000
4072,315
8743,82
1399,1000
9165,1000
1215,1000
9913,1000
646,1000
5940,1000
5775,1000
1997,1000
3891,1000
9231,1000
1806,1000
8443,1000
1848,599
2264,1000
5473,1000
870,859
5256,1000
254,1000
5820,1000
4914,285
4221,1000
567,1000
1320,1000
5524,1000
6852,1000
2362,1000
7654,1000
1961,1000
8551,1000
5820,1000
6420,1000
3674,871
8300,132
4376,1000
4861,1000
7918,1000
76,1000
9268,1000
6149,1000
2000,1000
1734,1000
594,1000
9222,697
387,1000
2868,1000
4213,1000
7892,1000
1875,1000
159,1000
5109,1000
4056,1000
8590,1000
2159,462
7348,1000
5483,1000
8338,189
7125,1000
3393,1000
721,1000
5129,1000
9677,1000
3357,1000
4360,1000
179,1000
1582,1000
9901,141
5809,1000
9298,1000
6932,1000
4895,1000
8046,1000
4332,1000
7439,1000
8912,1000
9677,1000
4268,1000
7677,1000
5997,1000
7652,1000
3530,1000
2150,1000
5864,930
9693,1000
284,1000
2151,324
4718,1000
9316,1000
3981,1000
1697,303
2551,1000
6335,1000
1118,1000
6034,1000
8574,1000
205,1000
5050,1000
6293,1000
4946,1000
1858,1000
9918,1000
4582,1000
9835,1000
306,1000
2360,1000
2936,1000
1057,1000
5211,1000
1087,1000
1466,1000
3625,1000
3849,829
7363,1000
5463,1000
9713,1000
1044,1000
7095,1000
4941,1000
8639,639
5900,1000
6940,1000
2529,1000
6612,1000
1736,896
3008,1000
9344,1000
39,1000
907,1000
8391,1000
8617,1000
224,1000
6296,1000
9800,1000
8378,1000
6225,1000
1944,695
4460,820
8520,1000
5404,1000
9962,1000
8770,1000
6947,202
8225,1000
8522,1000
3751,137
2696,608
8118,1000
1908,1000
4740,1000
7721,1000
2957,1000
7418,1000
2248,1000
9947,1000
2784,1000
1349,1000
3575,1000
2238,1000
1440,1000
5289,451
8083,1000
2034,1000
7950,1000
6204,1000
8667,1000
5656,1000
1321,1000
2153,1000
2321,932
9015,1000
6298,1000
5247,1000
6640,1000
7744,1000
1580,1000
5583,1000
3613,1000
979,1000
4049,1000
2646,1000
4173,1000
2435,1000
8336,1000
1767,1000
5480,229
4344,1000
5315,1000
7230,1000
4220,1000
2100,1000
1584,1000
5120,1000
8085,1000
8393,1000
9078,1000
6918,1000
7628,1000
1896,1000
267,1000
9228,984
8174,273
380,1000
2355,1000
1717,1000
9246,1000
2233,1000
2292,1000
6353,1000
3949,1000
8575,1000
3672,1000
6338,1000
4969,1000
1940,1000
6098,705
5947,386
1060,1000
1712,1000
7188,1000
8618,1000
4342,1000
8298,1000
9937,1000
4039,1000
2901,1000
6836,1000
7758,1000
333,20
3029,1000
2866,1000
7791,1000
8874,1000
3099,1000
4177,1000
8159,1000
1042,1000
2534,1000
9702,1000
6847,1000
9560,1000
9536,1000
3812,50
7427,1000
5391,1000
9168,1000
8306,1000
9914,1000
4365,1000
1188,1000
3644,886
4589,1000
1313,1000
4734,1000
5576,1000
9,1000
327,1000
348,1000
4876,1000
720,713
1066,1000
2605,1000
5247,1000
3740,1000
6970,1000
5952,1000
3725,1000
9798,1000
3150,1000
2143,1000
6959,1000
9622,721
5803,1000
8460,1000
618,1000
4492,1000
7701,1000
5739,1000
1126,1000
1343,1000
8837,1000
1377,1000
9026,936
740,1000
2141,116
3115,947
1735,1000
8737,1000
2440,1000
8785,1000
2858,1000
9586,1000
3061,1000
3788,1000
7701,1000
8619,1000
8501,1000
6134,1000
9016,1000
9327,1000
8994,1000
3409,1000
8956,1000
4577,1000
8627,1000
9356,1000
8521,607
5546,1000
2189,1000
